Rentrée scolaire;UAI;IPS;Ecart-type de l'IPS
2023;0382101C;98.5;32.1
2023;0382103E;115.7;32.5
2023;0382147C;96.6;32.7
2023;0382430K;110.9;34.5
2023;0383056R;88.3;25.8
2023;0383260M;120.5;30.7
2023;0383542U;106.7;30.2
2023;0390009Y;108.8;31.7
2023;0390010Z;100.2;29.3
2023;0390025R;100.2;32.9
2023;0390031X;103.6;29.9
2023;0390074U;103.9;25.3
2023;0390083D;97.8;24.7
2023;0390798F;102.3;31.6
2023;0390923S;112.8;34.5
2023;0390924T;85.8;29.7
2023;0391035N;96.5;36.3
2023;0400003L;98.5;26.9
2023;0400012W;106.8;25.0
2023;0400028N;99.5;32.1
2023;0400091G;110.3;31.0
2023;0400103V;97.9;33.6
2023;0400729A;100.3;34.6
2023;0410593X;110.9;34.3
2023;0410631N;100.0;31.9
2023;0410684W;111.9;21.5
2023;0410686Y;106.8;23.4
2023;0410688A;120.1;31.7
2023;0410790L;113.8;34.6
2023;0410792N;108.6;35.9
2023;0410914W;100.9;29.9
2023;0420062P;98.6;30.4
2023;0421044G;102.3;23.4
2023;0421451Z;76.2;20.4
2023;0421570D;80.6;27.6
2023;0421677V;97.1;38.8
2023;0421681Z;82.1;26.5
2023;0422293P;115.8;30.5
2023;0430001T;101.5;25.8
2023;0430006Y;105.5;31.7
2023;0430027W;105.5;30.1
2023;0430135N;105.0;33.0
2023;0430820H;99.6;32.7
2023;0430898T;104.4;24.0
2023;0430917N;91.0;31.0
2023;0440025N;118.0;42.0
2023;0440065G;113.7;34.9
2023;0440080Y;126.9;34.7
2023;0440107C;97.4;24.6
2023;0440153C;124.1;28.5
2023;0440179F;113.6;27.6
2023;0440188R;116.5;28.8
2023;0440206K;125.4;29.7
2023;0440207L;116.5;30.5
2023;0440210P;115.4;31.2
2023;0440233P;107.1;26.6
2023;0440241Y;116.7;28.6
2023;0440286X;73.1;25.5
2023;0440291C;113.6;35.6
2023;0440350S;108.7;35.5
2023;0440423W;102.9;27.5
2023;0441608J;76.3;30.0
2023;0441616T;88.0;26.5
2023;0441654J;111.6;31.1
2023;0441655K;91.5;28.5
2023;0441658N;110.9;30.9
2023;0442011X;127.0;38.6
2023;0442759K;106.5;37.7
2023;0450004K;100.0;26.0
2023;0450007N;98.1;31.1
2023;0450017Z;95.9;28.4
2023;0450022E;99.8;29.9
2023;0450055R;85.5;31.4
2023;0450109Z;115.8;30.9
2023;0450479B;110.0;28.7
2023;0450937Z;102.7;32.5
2023;0451069T;108.5;32.2
2023;0451074Y;117.5;37.8
2023;0451173F;94.5;27.2
2023;0451241E;70.4;25.0
2023;0451286D;100.8;33.0
2023;0451421A;89.5;28.8
2023;0451608D;100.6;32.3
2023;0451787Y;92.4;29.0
2023;0451788Z;88.9;28.1
2023;0460006G;109.3;32.9
2023;0460620Z;119.1;27.2
2023;0460734Y;108.5;26.5
2023;0470014K;96.8;28.8
2023;0470023V;97.5;26.3
2023;0470024W;92.2;29.3
2023;0470026Y;104.2;29.3
2023;0470046V;91.0;28.5
2023;0470732R;99.4;33.3
2023;0470776N;102.9;34.0
2023;0480005V;105.0;31.6
2023;0480017H;102.4;29.0
2023;0480032Z;117.5;28.0
2023;0490004N;127.4;40.6
2023;0490029R;104.0;30.3
2023;0490039B;90.9;26.9
2023;0490845C;107.3;29.3
2023;0490863X;107.1;24.8
2023;0490867B;105.2;24.9
2023;0490876L;100.1;23.9
2023;0490921K;95.5;36.3
2023;0490922L;103.3;30.1
2023;0490955X;111.8;34.3
2023;0490957Z;106.2;31.6
2023;0490960C;89.3;28.8
2023;0490962E;93.6;31.7
2023;0491025Y;99.7;35.2
2023;0491083L;126.4;28.8
2023;0491645X;117.7;31.2
2023;0491703K;71.2;23.2
2023;0491705M;98.4;29.9
2023;0491764B;92.9;32.8
2023;0491766D;90.8;24.3
2023;0491921X;113.5;30.0
2023;0491923Z;121.8;30.3
2023;0492140K;117.8;28.7
2023;0500039W;104.2;32.6
2023;0500046D;99.8;29.7
2023;0500079P;97.0;27.9
2023;0500083U;99.1;28.3
2023;0500094F;108.1;36.0
2023;0500148P;97.6;19.7
2023;0500152U;100.2;20.3
2023;0501201J;96.9;19.2
2023;0501220E;106.8;31.1
2023;0501239A;99.9;27.9
2023;0501300S;88.5;28.0
2023;0501482P;102.7;30.1
2023;0501704F;105.7;26.6
2023;0501705G;118.2;28.3
2023;0501799J;110.2;33.2
2023;0510027C;90.3;26.2
2023;0510028D;97.4;26.6
2023;0510029E;101.3;26.1
2023;0511179E;98.8;37.8
2023;0511432E;106.3;31.5
2023;0511802G;72.4;22.2
2023;0511961E;98.9;32.1
2023;0520025V;91.1;27.4
2023;0520039K;92.8;32.4
2023;0530003R;100.0;28.7
2023;0530007V;91.7;32.5
2023;0530015D;106.9;34.0
2023;0530051T;112.3;28.5
2023;0530063F;104.1;28.3
2023;0530064G;104.0;27.5
2023;0530583W;95.6;28.8
2023;0530827L;104.5;31.3
2023;0540001H;91.4;32.7
2023;0540008R;103.0;31.2
2023;0540019C;83.5;26.2
2023;0541210X;107.7;31.3
2023;0541306B;135.2;27.8
2023;0541331D;92.1;28.4
2023;0541333F;96.0;27.8
2023;0541466A;105.5;33.9
2023;0541474J;119.3;35.3
2023;0541572R;104.7;31.1
2023;0541706L;106.6;35.9
2023;0541776M;127.0;31.6
2023;0541989U;106.6;26.8
2023;0541994Z;120.6;27.3
2023;0541999E;111.8;26.4
2023;0542409A;112.8;28.7
2023;0542418K;89.8;29.5
2023;0550007J;97.7;25.1
2023;0550050F;120.8;23.9
2023;0550055L;108.5;29.6
2023;0550859K;102.4;31.0
2023;0560033G;106.5;31.8
2023;0560110R;104.9;26.8
2023;0560115W;114.0;28.1
2023;0560129L;110.8;28.8
2023;0560143B;103.8;24.9
2023;0560152L;97.2;20.8
2023;0560171G;100.4;23.9
2023;0560226S;97.4;30.6
2023;0561377T;103.4;26.0
2023;0561379V;111.8;27.6
2023;0561400T;98.7;25.1
2023;0561474Y;93.2;33.0
2023;0561546B;98.2;21.7
2023;0561792U;128.9;32.4
2023;0561940E;117.2;26.2
2023;0561965G;104.9;29.4
2023;0570097W;97.3;33.1
2023;0570127D;59.4;17.8
2023;0570317K;83.1;27.4
2023;0572009Z;93.4;29.0
2023;0572015F;108.0;32.6
2023;0572025S;113.8;32.9
2023;0572166V;88.4;31.6
2023;0572170Z;89.2;31.7
2023;0572172B;96.1;31.6
2023;0572186S;118.4;37.3
2023;0572363J;103.2;33.8
2023;0572477H;103.5;34.7
2023;0572487U;77.4;24.1
2023;0572491Y;78.4;27.4
2023;0572585A;86.0;31.3
2023;0572691R;96.1;31.4
2023;0572754J;120.5;35.2
2023;0572816B;94.2;33.9
2023;0572923T;119.9;29.5
2023;0572927X;128.4;28.5
2023;0573688Z;151.2;19.1
2023;0580005R;96.2;30.7
2023;0580023K;107.5;34.8
2023;0580038B;110.6;31.3
2023;0580065F;104.6;25.7
2023;0580553L;102.6;32.6
2023;0590007M;90.2;31.5
2023;0590058T;79.4;23.9
2023;0590087Z;94.8;30.7
2023;0590088A;75.6;22.7
2023;0590115E;104.9;42.6
2023;0590131X;74.4;26.8
2023;0590159C;115.6;37.0
2023;0590164H;87.4;27.6
2023;0590211J;115.9;34.7
2023;0592901H;121.0;31.6
2023;0592933T;117.1;28.6
2023;0592946G;103.8;28.5
2023;0592955S;112.2;27.1
2023;0593123Z;104.2;28.2
2023;0593140T;107.2;31.4
2023;0593147A;109.5;29.4
2023;0593152F;88.2;25.1
2023;0593157L;103.8;28.5
2023;0593171B;116.4;29.4
2023;0593239A;93.8;36.4
2023;0593242D;78.3;20.3
2023;0593246H;84.9;28.1
2023;0593251N;98.2;35.4
2023;0593254S;68.5;23.4
2023;0593474F;112.4;35.1
2023;0593482P;81.9;27.6
2023;0593484S;82.3;27.4
2023;0593658F;92.3;34.9
2023;0593663L;74.3;21.8
2023;0593664M;71.4;22.2
2023;0593667R;62.2;17.1
2023;0593672W;95.1;32.6
2023;0593674Y;86.9;29.8
2023;0593683H;95.5;29.4
2023;0594298B;101.6;35.5
2023;0594299C;67.3;18.3
2023;0594300D;69.4;21.3
2023;0594304H;89.5;29.6
2023;0594309N;73.0;21.1
2023;0594412A;79.9;27.5
2023;0594524X;73.1;20.8
2023;0594628K;112.9;34.8
2023;0594632P;88.4;34.9
2023;0594634S;72.9;25.1
2023;0594636U;102.2;32.7
2023;0594640Y;81.7;25.7
2023;0594865T;88.8;35.8
2023;0594866U;125.7;35.4
2023;0595163S;102.2;37.4
2023;0595169Y;78.8;22.2
2023;0595172B;112.8;36.3
2023;0595178H;93.8;33.8
2023;0595277R;77.3;28.6
2023;0595328W;80.1;28.5
2023;0595383F;102.3;27.7
2023;0595391P;115.4;28.9
2023;0595393S;126.6;29.5
2023;0595394T;130.2;31.1
2023;0595399Y;107.7;29.4
2023;0595401A;117.4;29.1
2023;0595713P;110.0;32.8
2023;0595782P;74.2;23.5
2023;0596172N;103.9;34.4
2023;0596177U;110.0;31.7
2023;0596529B;89.6;30.9
2023;0597055Y;109.2;28.1
2023;0597115N;149.6;29.9
2023;0600050D;117.1;34.1
2023;0601178E;79.5;26.0
2023;0601179F;88.4;28.4
2023;0601188R;102.1;37.2
2023;0601189S;96.1;32.8
2023;0601190T;75.6;21.7
2023;0601366J;114.7;35.3
2023;0601407D;107.0;31.2
2023;0601447X;103.4;25.7
2023;0601718S;93.2;29.3
2023;0601938F;103.5;29.9
2023;0610016L;96.6;26.2
2023;0610042P;94.4;31.5
2023;0610714V;102.3;27.4
2023;0611022E;87.3;29.3
2023;0611091E;113.1;29.9
2023;0611094H;113.3;28.9
2023;0611099N;111.8;27.0
2023;0620016F;109.0;32.9
2023;0620024P;89.9;29.2
2023;0620104B;93.4;28.8
2023;0620172A;104.0;33.1
2023;0620180J;83.6;25.7
2023;0620194Z;92.1;30.3
2023;0620196B;83.2;28.8
2023;0622091L;103.8;30.6
2023;0622093N;90.7;29.5
2023;0622100W;114.6;28.8
2023;0622103Z;129.4;26.4
2023;0622108E;114.4;25.8
2023;0622112J;103.7;25.7
2023;0622115M;115.9;29.3
2023;0622119S;100.5;29.8
2023;0622128B;113.7;25.7
2023;0622130D;108.5;28.5
2023;0622139N;107.3;25.5
2023;0622273J;66.4;16.0
2023;0622299M;104.6;36.4
2023;0622428C;84.3;30.1
2023;0622793Z;81.9;29.3
2023;0622868F;74.4;22.2
2023;0622871J;88.0;31.2
2023;0623023Z;91.3;31.1
2023;0623112W;90.6;24.3
2023;0623314R;79.3;27.0
2023;0623569T;124.8;28.7
2023;0623574Y;116.4;28.5
2023;0623865P;111.1;34.4
2023;0630007R;116.1;40.4
2023;0630011V;96.8;29.9
2023;0630039A;94.8;32.9
2023;0630056U;109.8;29.7
2023;0630060Y;89.6;26.2
2023;0630079U;112.7;32.0
2023;0631073Z;143.2;23.7
2023;0631080G;108.5;28.4
2023;0631081H;110.8;27.9
2023;0631084L;109.4;28.9
2023;0631111R;113.7;26.0
2023;0631115V;108.8;25.4
2023;0631121B;110.9;33.3
2023;0631125F;132.0;38.4
2023;0631410R;106.1;43.3
2023;0631734T;117.8;27.5
2023;0631773K;98.1;39.2
2023;0640003F;108.3;29.2
2023;0640004G;101.0;28.5
2023;0640008L;107.4;30.8
2023;0640016V;103.9;33.3
2023;0640025E;101.1;28.8
2023;0640036S;117.4;32.1
2023;0640037T;105.4;28.4
2023;0640041X;111.9;31.3
2023;0640045B;102.7;30.3
2023;0640048E;102.3;33.5
2023;0640071E;103.5;29.5
2023;0640073G;101.7;29.0
2023;0640136A;114.0;27.3
2023;0640141F;98.1;22.2
2023;0640151S;110.1;30.1
2023;0640170M;104.9;27.7
2023;0640171N;107.5;32.1
2023;0640212H;121.1;33.8
2023;0640214K;98.0;32.2
2023;0640607M;117.9;37.0
2023;0642011N;131.8;29.9
2023;0642038T;112.9;32.4
2023;0650034J;90.4;31.4
2023;0650088T;102.8;34.2
2023;0650838H;101.1;31.6
2023;0660007Z;100.9;29.6
2023;0660016J;78.7;26.8
2023;0660051X;72.4;24.5
2023;0660061H;116.5;27.7
2023;0660523K;96.5;31.0
2023;0660648W;101.1;31.6
2023;0660653B;107.7;29.0
2023;0660864F;106.3;31.6
2023;0660865G;106.5;32.7
2023;0670056X;94.3;31.9
2023;0670066H;83.2;36.0
2023;0671687V;113.3;35.5
2023;0671734W;84.9;30.2
2023;0671828Y;102.6;35.5
2023;0671913R;121.8;35.1
2023;0671987W;105.4;38.5
2023;0672013Z;105.1;35.1
2023;0672076T;104.3;32.3
2023;0672078V;109.2;37.4
2023;0672129A;93.3;41.0
2023;0672133E;112.2;35.6
2023;0672134F;93.0;33.8
2023;0672135G;112.5;33.8
2023;0672194W;102.2;37.1
2023;0672197Z;107.3;33.7
2023;0672254L;109.7;32.8
2023;0672302N;117.8;28.3
2023;0672459J;70.4;23.0
2023;0680009R;74.8;22.1
2023;0680012U;103.3;32.7
2023;0680020C;98.1;37.6
2023;0680021D;83.6;29.2
2023;0680022E;110.9;33.6
2023;0680110A;67.4;19.4
2023;0680112C;101.7;36.1
2023;0680129W;95.8;34.2
2023;0680131Y;129.3;32.0
2023;0680133A;126.0;36.1
2023;0680135C;117.7;33.3
2023;0681123B;99.7;33.3
2023;0681127F;70.1;20.2
2023;0681269K;110.7;33.7
2023;0681284B;67.9;19.9
2023;0681368T;92.7;32.6
2023;0681369U;88.3;31.0
2023;0681654D;109.6;38.2
2023;0681757R;76.6;24.2
2023;0681932F;108.2;33.6
2023;0681957H;85.2;31.9
2023;0690002C;121.7;34.3
2023;0690016T;93.2;27.5
2023;0690053H;105.1;40.0
2023;0690075G;93.5;35.6
2023;0690117C;110.9;33.0
2023;0690534F;139.7;23.8
2023;0690578D;124.1;29.2
2023;0690585L;107.2;26.4
2023;0690587N;119.1;28.7
2023;0690590S;101.5;21.7
2023;0690618X;110.9;28.3
2023;0690626F;109.0;29.5
2023;0691482L;110.1;37.0
2023;0691664J;84.4;30.6
2023;0691673U;89.7;36.9
2023;0691675W;93.5;40.0
2023;0691793Z;77.5;26.3
2023;0692155T;95.4;37.4
2023;0692157V;86.9;30.7
2023;0692160Y;92.2;30.7
2023;0692336P;77.4;26.0
2023;0692411W;116.3;40.8
2023;0692520P;91.3;28.9
2023;0692694D;121.4;39.0
2023;0692696F;127.6;40.6
2023;0692699J;99.5;37.6
2023;0692933N;133.0;28.0
2023;0692934P;140.2;22.0
2023;0693137K;126.0;31.2
2023;0693479G;146.7;31.7
2023;0693890D;124.7;34.0
2023;0694191F;139.3;36.7
2023;0700007C;92.5;29.7
2023;0700016M;89.0;28.0
2023;0700026Y;109.3;31.4
2023;0700029B;110.0;31.5
2023;0700060K;98.7;29.4
2023;0700063N;106.5;30.7
2023;0700786Z;83.5;28.4
2023;0701002J;115.9;28.9
2023;0710005V;96.6;27.1
2023;0710022N;103.3;29.3
2023;0710063H;95.0;26.2
2023;0710121W;94.4;25.3
2023;0710125A;120.2;31.1
2023;0710128D;112.4;32.7
2023;0710534V;79.2;26.4
2023;0710535W;107.9;33.7
2023;0710537Y;85.4;30.8
2023;0711054K;88.9;33.1
2023;0711136Z;93.2;29.7
2023;0711321A;106.2;27.2
2023;0711348E;94.4;30.5
2023;0711350G;97.0;34.7
2023;0720007S;95.8;29.8
2023;0720040C;116.2;36.3
2023;0720068H;90.5;36.1
2023;0720069J;87.2;28.1
2023;0720804H;101.6;26.8
2023;0720838V;130.6;28.2
2023;0721093X;96.7;27.7
2023;0721281B;107.4;33.3
2023;0721304B;102.2;30.5
2023;0721405L;112.1;29.5
2023;0721477P;118.0;34.2
2023;0721483W;105.5;30.6
2023;0721657K;107.0;28.1
2023;0730020A;112.2;31.9
2023;0730031M;125.5;32.7
2023;0730042Z;115.2;32.3
2023;0730791N;119.1;25.9
2023;0730855H;114.2;37.4
2023;0730902J;109.2;42.1
2023;0730982W;113.0;37.1
2023;0731271K;118.5;37.6
2023;0740015P;109.8;31.9
2023;0740023Y;107.8;33.2
2023;0740040S;113.3;31.9
2023;0740124H;125.5;29.2
2023;0740263J;107.2;32.9
2023;0740929H;100.8;38.0
2023;0740931K;109.6;33.5
2023;0741187N;113.9;31.7
2023;0741488R;114.4;32.0
2023;0741699V;118.6;36.9
2023;0750360J;122.2;41.9
2023;0750407K;157.7;23.7
2023;0750478M;105.6;40.6
2023;0750552T;116.5;41.6
2023;0750591K;118.2;41.9
2023;0750609E;121.2;38.2
2023;0752186U;137.2;38.8
2023;0752187V;119.8;40.8
2023;0752248L;131.9;39.4
2023;0752317L;129.8;37.8
2023;0752318M;105.1;39.2
2023;0752385K;101.5;35.7
2023;0752387M;132.6;36.8
2023;0752527P;139.4;32.8
2023;0752529S;143.9;33.0
2023;0752532V;126.6;42.0
2023;0752533W;127.1;41.0
2023;0752537A;109.0;42.2
2023;0752539C;126.2;39.2
2023;0752543G;129.8;36.0
2023;0752552S;140.4;34.8
2023;0752553T;125.5;42.5
2023;0752557X;117.8;41.6
2023;0752606A;88.3;25.0
2023;0752829T;126.6;42.6
2023;0752842G;149.3;13.5
2023;0752899U;147.0;14.4
2023;0752901W;143.1;18.3
2023;0752911G;129.9;27.3
2023;0752916M;119.3;37.0
2023;0752957G;116.7;40.2
2023;0752958H;93.8;31.1
2023;0753936W;99.4;38.6
2023;0753938Y;90.0;30.3
2023;0753939Z;81.1;29.5
2023;0754006X;137.1;25.2
2023;0754007Y;137.9;23.7
2023;0755000C;98.3;38.3
2023;0755433Y;85.5;37.1
2023;0755747P;93.6;30.2
2023;0760010Y;120.3;37.4
2023;0760116N;98.3;30.0
2023;0760173A;96.6;33.0
2023;0761337R;118.2;29.3
2023;0761647C;91.1;28.9
2023;0761690Z;106.2;32.2
2023;0761691A;101.3;38.2
2023;0761694D;102.8;29.9
2023;0761698H;81.6;25.6
2023;0761725M;104.2;28.1
2023;0761727P;115.0;26.9
2023;0761746K;103.3;31.3
2023;0761783A;71.2;20.7
2023;0761952J;111.6;31.1
2023;0761954L;83.8;24.2
2023;0762080Y;82.7;23.4
2023;0762087F;91.6;28.8
2023;0762125X;111.0;32.4
2023;0762178E;124.9;40.8
2023;0762229K;121.3;34.2
2023;0762563Y;118.8;27.6
2023;0770020D;105.1;30.0
2023;0770057U;99.8;28.2
2023;0771070V;78.7;25.1
2023;0771333F;94.7;30.0
2023;0771339M;81.7;23.3
2023;0771363N;104.9;30.1
2023;0771514C;109.3;30.1
2023;0771517F;107.2;32.6
2023;0771518G;84.0;25.0
2023;0771615M;99.5;28.6
2023;0771759U;106.5;35.0
2023;0771911J;118.1;30.9
2023;0771917R;126.2;25.6
2023;0771921V;126.1;28.1
2023;0772125S;91.8;30.1
2023;0772413E;103.5;33.5
2023;0772713F;134.2;30.8
2023;0772819W;111.9;35.4
2023;0772923J;108.0;30.7
2023;0780033M;140.8;34.8
2023;0780183A;115.2;37.5
2023;0780185C;113.6;35.8
2023;0780186D;108.2;34.9
2023;0780187E;83.2;24.4
2023;0780264N;81.9;27.5
2023;0780418F;143.2;32.7
2023;0780504Z;135.9;35.8
2023;0780514K;88.0;26.3
2023;0780569V;99.3;33.8
2023;0780574A;125.8;35.6
2023;0780577D;82.4;24.1
2023;0780707V;103.7;32.1
2023;0780761D;117.1;38.3
2023;0781098V;102.5;30.8
2023;0781101Y;122.3;37.1
2023;0781105C;147.2;31.4
2023;0781107E;132.5;34.7
2023;0781171Z;116.6;36.1
2023;0781511U;108.2;38.3
2023;0781589D;147.3;16.1
2023;0781977A;75.7;22.8
2023;0782087V;139.0;23.6
2023;0783215W;105.4;36.5
2023;0783252L;132.3;33.8
2023;0783338E;139.5;24.4
2023;0790071Y;105.3;24.8
2023;0790091V;97.1;32.1
2023;0790710T;115.9;36.0
2023;0790929F;106.0;29.0
2023;0790965V;114.8;31.7
2023;0790978J;94.8;32.6
2023;0791016A;130.1;25.0
2023;0800020M;109.1;36.4
2023;0800022P;87.9;28.6
2023;0800023R;87.5;26.9
2023;0800033B;85.9;28.9
2023;0800037F;90.3;29.0
2023;0800051W;86.5;29.4
2023;0800057C;109.8;32.3
2023;0801208D;125.9;27.8
2023;0801211G;121.3;27.8
2023;0801219R;120.8;31.1
2023;0801225X;105.9;27.0
2023;0801371F;93.7;30.6
2023;0801439E;100.4;30.6
2023;0801443J;81.2;22.1
2023;0801478X;107.9;26.1
2023;0801487G;86.0;27.0
2023;0810027P;92.8;27.1
2023;0810028R;108.2;32.1
2023;0810036Z;106.3;30.7
2023;0810044H;110.2;31.8
2023;0810126X;89.9;31.8
2023;0811065T;115.9;28.7
2023;0820014V;96.5;27.6
2023;0820588U;96.7;35.2
2023;0820678S;110.2;27.0
2023;0820824A;97.3;28.2
2023;0830001A;104.9;31.8
2023;0830013N;100.2;30.1
2023;0830038R;117.9;32.8
2023;0830163B;91.6;28.8
2023;0830929J;94.2;32.5
2023;0830953K;86.4;30.6
2023;0830958R;93.5;31.4
2023;0831052T;92.5;29.0
2023;0831115L;85.4;28.3
2023;0831186N;126.1;28.2
2023;0831355X;100.0;33.0
2023;0831474B;110.1;30.7
2023;0831514V;111.0;32.0
2023;0831609Y;101.8;28.2
2023;0831644L;110.0;34.3
2023;0840011F;99.4;29.4
2023;0840020R;100.6;33.6
2023;0840028Z;110.6;32.3
2023;0840029A;98.2;33.7
2023;0840066R;118.7;28.1
2023;0840068T;109.9;26.4
2023;0840108L;62.7;17.2
2023;0840761W;73.3;23.3
2023;0840803S;107.6;33.7
2023;0841099N;108.3;30.1
2023;0841116G;109.6;35.1
2023;0850015E;101.3;29.2
2023;0850092N;111.5;31.2
2023;0850099W;110.0;28.4
2023;0850123X;105.7;26.8
2023;0850149A;91.9;29.7
2023;0850604V;103.7;33.2
2023;0850607Y;92.0;29.5
2023;0851132U;95.2;25.0
2023;0851160Z;100.9;27.1
2023;0851220P;108.4;31.5
2023;0851304F;95.3;32.7
2023;0851388X;100.9;29.7
2023;0851435Y;104.4;31.0
2023;0851662V;104.5;32.9
2023;0860002K;91.6;27.8
2023;0860020E;97.1;28.8
2023;0860027M;95.6;26.9
2023;0860040B;122.3;38.9
2023;0860044F;102.9;30.5
2023;0860046H;95.7;27.7
2023;0860047J;113.0;29.4
2023;0860049L;107.0;32.8
2023;0860761K;101.7;26.1
2023;0860762L;101.3;25.0
2023;0860792U;110.2;31.7
2023;0870001D;110.7;32.3
2023;0870037T;97.8;28.2
2023;0870047D;93.4;28.8
2023;0870117E;96.4;34.4
2023;0870729V;73.8;22.9
2023;0870771R;99.1;36.4
2023;0870817R;103.7;33.8
2023;0870821V;102.7;32.2
2023;0880054F;101.7;32.2
2023;0880068W;99.0;32.1
2023;0880096B;107.7;28.8
2023;0880098D;118.7;27.8
2023;0880112U;96.9;27.3
2023;0880151L;89.2;35.7
2023;0881120P;89.5;29.2
2023;0881146T;106.9;35.2
2023;0881147U;99.5;32.8
2023;0881369K;103.7;31.2
2023;0881410E;96.6;27.0
2023;0890019M;101.3;30.7
2023;0890030Z;91.9;30.9
2023;0890037G;99.6;29.7
2023;0890038H;92.6;24.7
2023;0890090P;102.1;31.7
2023;0890790A;86.1;29.8
2023;0890823L;97.9;26.3
2023;0890977D;89.3;29.2
2023;0891043A;110.8;34.7
2023;0891057R;95.0;27.6
2023;0891093E;98.4;33.3
2023;0891186F;103.5;27.1
2023;0900011Y;107.8;34.4
2023;0900017E;85.9;31.0
2023;0900275K;97.6;34.6
2023;0900277M;104.0;31.1
2023;0900335A;129.4;29.5
2023;0910009R;122.3;35.7
2023;0910016Y;109.2;37.5
2023;0910024G;136.5;36.7
2023;0910025H;96.7;30.4
2023;0910041A;105.3;32.6
2023;0910062Y;117.3;35.8
2023;0910717K;108.7;33.9
2023;0910752Y;95.6;30.5
2023;0910979V;113.2;36.0
2023;0911027X;84.1;24.8
2023;0911029Z;110.0;34.1
2023;0911032C;105.9;34.7
2023;0911143Y;142.9;35.4
2023;0911185U;114.1;34.2
2023;0911335G;122.5;37.2
2023;0911396Y;104.5;35.2
2023;0911404G;118.0;30.8
2023;0911745C;125.4;28.5
2023;0911746D;136.6;25.4
2023;0911752K;132.5;27.4
2023;0911754M;113.4;32.5
2023;0912257J;101.4;31.4
2023;0912276E;116.9;30.6
2023;0920592U;88.6;30.5
2023;0920880G;113.9;34.1
2023;0920881H;127.8;37.9
2023;0920885M;105.8;33.0
2023;0920905J;147.1;14.2
2023;0921020J;142.8;19.9
2023;0921159K;84.5;30.0
2023;0921190U;103.9;36.0
2023;0921219A;113.0;35.3
2023;0921239X;120.0;35.5
2023;0921242A;123.3;41.3
2023;0921243B;111.8;38.0
2023;0921354X;130.2;36.8
2023;0921507N;146.9;31.7
2023;0921545E;84.1;26.1
2023;0921550K;120.0;37.3
2023;0921589C;83.7;26.0
2023;0921591E;148.5;29.8
2023;0921622N;94.1;32.6
2023;0921901S;146.6;20.0
2023;0921907Y;148.9;14.1
2023;0921908Z;142.4;20.1
2023;0922450N;146.5;15.7
2023;0922482Y;145.0;14.9
2023;0922662U;112.9;39.0
2023;0922701L;98.5;30.6
2023;0930089S;90.3;27.8
2023;0930100D;102.2;34.0
2023;0930619T;92.8;34.7
2023;0930884F;86.2;30.1
2023;0930892P;91.3;26.3
2023;0930898W;97.0;33.1
2023;0930903B;102.1;25.8
2023;0930920V;104.5;25.3
2023;0930963S;115.5;29.7
2023;0930966V;130.5;26.9
2023;0930969Y;125.6;27.9
2023;0931143M;91.2;30.2
2023;0931144N;84.5;28.3
2023;0931194T;79.2;21.0
2023;0931195U;79.0;24.7
2023;0931200Z;79.1;27.4
2023;0931206F;72.7;21.8
2023;0931214P;103.1;36.6
2023;0931217T;96.6;36.4
2023;0931220W;83.2;27.1
2023;0931232J;87.5;24.7
2023;0931489N;76.4;16.5
2023;0931528F;111.8;29.1
2023;0931710D;86.3;26.5
2023;0931713G;90.7;35.7
2023;0931723T;87.4;24.7
2023;0931883S;77.8;28.4
2023;0932333F;105.7;37.5
2023;0932578X;103.4;29.2
2023;0932581A;134.3;35.1
2023;0932652C;117.8;26.2
2023;0932694Y;74.8;19.9
2023;0940031Y;111.1;35.1
2023;0940072T;127.3;35.7
2023;0940094S;91.2;26.5
2023;0940100Y;103.3;34.8
2023;0940516A;113.1;38.8
2023;0940575P;94.9;35.5
2023;0940581W;90.7;26.3
2023;0940583Y;119.7;36.4
2023;0940749D;75.2;20.9
2023;0940788W;129.6;37.0
2023;0940791Z;80.7;24.1
2023;0940874P;133.0;27.9
2023;0941014S;129.1;35.1
2023;0941015T;91.4;31.3
2023;0941017V;119.2;33.3
2023;0941022A;102.4;34.2
2023;0941025D;84.7;29.2
2023;0941026E;89.6;29.9
2023;0941036R;86.8;25.3
2023;0941038T;106.0;38.2
2023;0941040V;82.5;23.2
2023;0941042X;90.9;31.4
2023;0941221S;113.3;33.8
2023;0941224V;80.4;25.7
2023;0941296Y;87.8;27.6
2023;0941597A;110.2;37.9
2023;0941783C;103.7;32.1
2023;0941891V;101.9;26.3
2023;0942119T;111.6;28.5
2023;0942434K;105.1;35.8
2023;0950023J;69.8;21.9
2023;0950682A;115.0;36.0
2023;0950793W;129.2;28.8
2023;0950823D;127.5;26.4
2023;0950895G;90.7;32.4
2023;0950937C;103.1;36.3
2023;0951050A;87.8;29.5
2023;0951051B;122.2;33.4
2023;0951094Y;88.9;28.4
2023;0951139X;93.1;27.9
2023;0951190C;104.6;35.9
2023;0951194G;104.0;33.8
2023;0951220K;104.2;27.0
2023;0951279Z;123.9;32.3
2023;0951403J;101.6;34.9
2023;0951705M;118.0;35.2
2023;0952086B;114.2;35.3
2023;6200026J;103.6;23.7
2023;6200048H;102.6;25.1
2023;6200080T;113.3;29.7
2023;6200084X;105.4;30.3
2023;7200139N;122.2;26.1
2023;7200624R;117.3;36.2
